condition,K,threshold_scheme,tau,num_edges,gcc_fraction,num_components,avg_shortest_path_gcc,global_efficiency,clustering_coeff,modularity,lambda2_unweighted,lambda2_weighted,spectral_gap_unweighted,spectral_gap_weighted,effective_rank_unweighted,effective_rank_weighted
shuffle_temporal_order,8,percentile_90,1.251042332893e+00,578,9.814814814815e-01,3.000000000000e+00,2.264510332435e+00,4.751211491866e-01,5.503604306802e-01,-4.739156016814e-05,3.051827813215e-15,1.388659706310e+01,4.898995729037e+00,5.919279284434e+01,5.507100918798e+01,3.461467541028e+01
shuffle_temporal_order,9,percentile_90,1.334418670354e+00,578,9.722222222222e-01,4.000000000000e+00,2.266300366300e+00,4.664676358601e-01,4.650649171315e-01,-1.498891101590e-05,-2.114758366784e-16,1.281978514244e+01,5.815460743527e+00,5.915847142713e+01,5.645188565927e+01,3.476823543620e+01
shuffle_temporal_order,10,percentile_90,1.459348463118e+00,578,9.907407407407e-01,2.000000000000e+00,2.273849409275e+00,4.816545517480e-01,4.624151351840e-01,-2.159723924885e-05,-2.394643841943e-17,1.561989618111e+01,5.313523637182e+00,5.868096976474e+01,5.713347583337e+01,3.710631897751e+01
shuffle_temporal_order,11,percentile_90,1.522656014586e+00,578,9.629629629630e-01,5.000000000000e+00,2.233009708738e+00,4.625591323411e-01,4.497216130033e-01,7.984835187133e-06,3.968096841834e-16,1.514256144848e+01,5.214016104447e+00,5.542115029133e+01,5.551839581268e+01,3.779010269553e+01
shuffle_temporal_order,12,percentile_90,1.691868085312e+00,578,9.722222222222e-01,4.000000000000e+00,2.259890109890e+00,4.670301142264e-01,4.620849030816e-01,-1.747657326278e-05,-1.352186793038e-15,1.612581591545e+01,4.736610211898e+00,6.917105622743e+01,5.580460687135e+01,3.853469145432e+01
shuffle_temporal_order,13,percentile_90,1.712623188351e+00,578,9.722222222222e-01,4.000000000000e+00,2.258058608059e+00,4.673762547594e-01,4.453881313983e-01,-3.555086408838e-05,-6.838670101550e-15,1.717284633405e+01,4.718022886237e+00,6.866706425752e+01,5.685041931595e+01,3.930032098981e+01
shuffle_temporal_order,14,percentile_90,1.827978158875e+00,578,9.907407407407e-01,2.000000000000e+00,2.268735672721e+00,4.821651090343e-01,4.402005881384e-01,5.426542952444e-05,1.358082537101e-16,1.953858751318e+01,5.182693410566e+00,6.621744239083e+01,5.794006077745e+01,4.135576102426e+01
shuffle_temporal_order,15,percentile_90,1.975125007016e+00,578,9.814814814815e-01,3.000000000000e+00,2.287331536388e+00,4.716568593516e-01,4.639823502573e-01,-5.675060177445e-05,-1.566871426335e-15,2.159698016806e+01,4.500790216486e+00,6.660644514704e+01,5.924842933798e+01,4.281576294834e+01
shuffle_temporal_order,16,percentile_90,2.025018664434e+00,578,9.907407407407e-01,2.000000000000e+00,2.313172280021e+00,4.763759086189e-01,4.719710424940e-01,4.221169421478e-05,1.418074857687e-15,2.102696731218e+01,4.423339652710e+00,6.759646760800e+01,5.931412334498e+01,4.304684379864e+01
shuffle_temporal_order,17,percentile_90,2.129201307051e+00,578,9.722222222222e-01,4.000000000000e+00,2.280036630037e+00,4.646215530172e-01,4.588132173875e-01,-5.047637172349e-05,-1.818324940839e-15,2.445718378985e+01,4.464291978301e+00,7.967685057430e+01,6.110399980390e+01,4.322172371662e+01
shuffle_temporal_order,18,percentile_90,2.231661602233e+00,578,9.722222222222e-01,4.000000000000e+00,2.271978021978e+00,4.661445713626e-01,4.487249197796e-01,-6.981842912156e-05,1.144626229789e-15,2.540084964897e+01,4.469091859742e+00,7.551647306634e+01,6.040179903901e+01,4.360854750638e+01
shuffle_temporal_order,19,percentile_90,2.243754006615e+00,578,9.722222222222e-01,4.000000000000e+00,2.258791208791e+00,4.676473981770e-01,4.336338729899e-01,-5.875130882434e-05,-1.276610493034e-15,2.755969775039e+01,4.890798785132e+00,7.458342146715e+01,6.025381157733e+01,4.379823066170e+01
shuffle_temporal_order,20,percentile_90,2.367197742099e+00,578,9.722222222222e-01,4.000000000000e+00,2.244688644689e+00,4.694963655244e-01,4.107439263621e-01,-2.798282867519e-05,2.412850140917e-16,2.826314994435e+01,4.972275401714e+00,7.634646935005e+01,6.114163429025e+01,4.426405306412e+01
shuffle_temporal_order,21,percentile_90,2.412002835988e+00,578,9.722222222222e-01,4.000000000000e+00,2.241208791209e+00,4.697415484020e-01,4.167416221449e-01,-2.631799673192e-05,-1.062511957605e-15,2.856375380316e+01,5.042004424864e+00,7.993737714796e+01,6.108090344072e+01,4.431563168175e+01
shuffle_temporal_order,22,percentile_90,2.441203822474e+00,578,9.722222222222e-01,4.000000000000e+00,2.246886446886e+00,4.688617745471e-01,4.049488498756e-01,-2.128314613234e-05,-1.499842960206e-16,2.940194748022e+01,4.745043894507e+00,8.266679881936e+01,6.018416236286e+01,4.422503792565e+01
shuffle_temporal_order,23,percentile_90,2.462954735512e+00,578,9.629629629630e-01,5.000000000000e+00,2.241971620612e+00,4.613332179531e-01,3.940536739475e-01,-2.133602124177e-05,-8.303741568329e-17,2.973653516639e+01,4.705434589757e+00,8.181413510673e+01,6.021588729310e+01,4.454760213928e+01
shuffle_temporal_order,24,percentile_90,2.489988023066e+00,578,9.537037037037e-01,6.000000000000e+00,2.238720731011e+00,4.536460136149e-01,3.754716385249e-01,-3.500344352900e-05,-3.825263954098e-15,2.615357561803e+01,4.705404247235e+00,8.714910485156e+01,6.083156227322e+01,4.439333332573e+01
shuffle_temporal_order,25,percentile_90,2.553280561715e+00,578,9.722222222222e-01,4.000000000000e+00,2.248351648352e+00,4.687608168916e-01,3.616665431900e-01,-3.971538780702e-05,-7.798335420835e-16,2.615054758175e+01,4.851907150585e+00,8.617932456594e+01,6.022472279875e+01,4.434165782195e+01
shuffle_temporal_order,26,percentile_90,2.671422505465e+00,578,9.722222222222e-01,4.000000000000e+00,2.251098901099e+00,4.683627552786e-01,3.235208391401e-01,-4.884950543144e-05,1.151201566779e-15,2.954466922370e+01,4.902966909349e+00,8.706186037487e+01,6.028171273304e+01,4.401132377719e+01
shuffle_temporal_order,27,percentile_90,2.802518710381e+00,578,9.814814814815e-01,3.000000000000e+00,2.259658580413e+00,4.755249798085e-01,3.265908886576e-01,4.056787130445e-06,4.302192596056e-16,3.101979232985e+01,5.271329054538e+00,8.809162115232e+01,6.044974449185e+01,4.472525864801e+01
shuffle_temporal_order,28,percentile_90,2.866652578889e+00,578,9.722222222222e-01,4.000000000000e+00,2.230402930403e+00,4.713482173762e-01,3.355334776130e-01,-2.188984918772e-05,1.687756393227e-16,3.245420489081e+01,5.343749928488e+00,8.902388462420e+01,6.092033846324e+01,4.496537008136e+01
shuffle_temporal_order,29,percentile_90,3.021364384407e+00,578,9.629629629630e-01,5.000000000000e+00,2.221433905900e+00,4.644052151840e-01,3.181585731170e-01,1.647847700962e-04,-6.739730838176e-16,3.063118472071e+01,5.972873610184e+00,8.575227065112e+01,5.970713008130e+01,4.565948157492e+01
shuffle_temporal_order,30,percentile_90,3.194886502406e+00,578,9.629629629630e-01,5.000000000000e+00,2.177931292009e+00,4.708953501788e-01,3.159664021670e-01,-4.580657509009e-05,1.232889971206e-16,3.055771449057e+01,6.600784931654e+00,9.032913466724e+01,5.706887292773e+01,4.569509820626e+01
shuffle_temporal_order,31,percentile_90,3.249262169100e+00,578,9.722222222222e-01,4.000000000000e+00,2.204761904762e+00,4.757701626860e-01,3.154596180914e-01,-4.250606746659e-05,-7.217881511620e-16,3.289940226886e+01,6.604298148458e+00,9.150739787805e+01,5.743689186534e+01,4.568701097698e+01
shuffle_temporal_order,32,percentile_90,3.260338972073e+00,578,9.722222222222e-01,4.000000000000e+00,2.191575091575e+00,4.774575977847e-01,3.140414609905e-01,2.232006177005e-05,-1.509689002834e-15,3.268419972759e+01,6.615821737492e+00,9.358569398216e+01,5.743108769358e+01,4.592287809172e+01
shuffle_temporal_order,33,percentile_90,3.390081134980e+00,578,9.537037037037e-01,6.000000000000e+00,2.169807728917e+00,4.634533287181e-01,3.322820959777e-01,4.803906429234e-05,-2.096879465812e-15,3.466613016182e+01,6.652097004122e+00,9.820700815646e+01,5.846202010943e+01,4.603235122373e+01
shuffle_temporal_order,34,percentile_90,3.399423191733e+00,578,9.444444444444e-01,7.000000000000e+00,2.172199572898e+00,4.545402099919e-01,3.404895274831e-01,-1.546450410407e-04,-3.685519944762e-15,3.486996956343e+01,6.815052146165e+00,1.013339233191e+02,5.937207818710e+01,4.622982101314e+01
shuffle_temporal_order,35,percentile_90,3.430795520311e+00,578,9.629629629630e-01,5.000000000000e+00,2.212098581031e+00,4.657609322718e-01,3.549893460216e-01,3.923385456500e-05,-1.607892458240e-16,3.466238645201e+01,6.909891687717e+00,1.058322546411e+02,5.997203585626e+01,4.609774243126e+01
shuffle_temporal_order,36,percentile_90,3.478358658539e+00,578,9.629629629630e-01,5.000000000000e+00,2.210044809559e+00,4.657897773162e-01,3.269648538721e-01,5.697461654992e-05,-3.198695995385e-15,3.551433210586e+01,7.103405054364e+00,1.076667689439e+02,6.036051383669e+01,4.627723362628e+01
shuffle_temporal_order,37,percentile_90,3.549432454629e+00,578,9.537037037037e-01,6.000000000000e+00,2.203122025509e+00,4.582958347756e-01,3.206359370516e-01,-6.320931789157e-05,-1.206032804013e-15,3.524379298700e+01,7.572171343053e+00,1.104831728473e+02,5.978538991798e+01,4.658205726264e+01
shuffle_temporal_order,5,percentile_95,1.693569901194e+00,289,8.333333333333e-01,1.900000000000e+01,2.662172284644e+00,2.989298488520e-01,3.901861902399e-01,4.352410460332e-04,-1.999981790288e-15,9.478699866114e+00,2.746027642869e+00,4.259941019219e+01,3.360994331335e+01,2.875463989217e+01
shuffle_temporal_order,6,percentile_95,1.775352822489e+00,289,8.148148148148e-01,2.100000000000e+01,2.644984326019e+00,2.882658359294e-01,3.672741093600e-01,2.608926719130e-04,-8.122925857060e-16,1.045236238659e+01,2.335572040417e+00,5.787843880185e+01,3.536392778926e+01,2.931023480470e+01
shuffle_temporal_order,7,percentile_95,1.877364632349e+00,289,8.148148148148e-01,2.100000000000e+01,2.648119122257e+00,2.866620514596e-01,3.701875238274e-01,1.069932759972e-04,-1.098556310385e-15,1.078559591990e+01,2.394292864097e+00,5.770852223100e+01,3.971427468560e+01,3.196250544700e+01
shuffle_temporal_order,8,percentile_95,2.169172989791e+00,289,8.333333333333e-01,1.900000000000e+01,2.725093632959e+00,2.926502826814e-01,3.827833650491e-01,6.461688531757e-05,-1.643036508455e-15,1.388659706310e+01,2.803120956062e+00,5.919279284434e+01,4.147480090865e+01,3.461467541028e+01
shuffle_temporal_order,9,percentile_95,2.379649913018e+00,289,7.962962962963e-01,2.300000000000e+01,2.658823529412e+00,2.732548748125e-01,3.519367626902e-01,5.297221700419e-05,-8.335107774262e-16,1.281978514244e+01,3.258167126015e+00,5.915847142713e+01,4.240757690414e+01,3.476823543620e+01
shuffle_temporal_order,10,percentile_95,2.502900360728e+00,289,8.148148148148e-01,2.100000000000e+01,2.669540229885e+00,2.847871235722e-01,3.256357783439e-01,-2.380667342433e-04,-2.233546866986e-15,1.561989618111e+01,2.821414258413e+00,5.868096976474e+01,4.323119311043e+01,3.710631897751e+01
shuffle_temporal_order,11,percentile_95,2.635817424863e+00,289,7.962962962963e-01,2.300000000000e+01,2.650068399453e+00,2.745875158648e-01,3.265640080681e-01,-1.824024445918e-04,-2.410005206170e-15,1.514256144848e+01,2.848755066436e+00,5.542115029133e+01,4.378343063112e+01,3.779010269553e+01
shuffle_temporal_order,12,percentile_95,2.870169630527e+00,289,8.333333333333e-01,1.900000000000e+01,2.706367041199e+00,2.945886696666e-01,3.496078232961e-01,5.788421599354e-04,-6.046339392488e-16,1.612581591545e+01,3.014191681321e+00,6.917105622743e+01,4.285879809007e+01,3.853469145432e+01
shuffle_temporal_order,13,percentile_95,2.907103785310e+00,289,8.148148148148e-01,2.100000000000e+01,2.662486938349e+00,2.856640129226e-01,3.528413246469e-01,-2.451450808262e-05,-5.226894303888e-16,1.717284633405e+01,3.088103712072e+00,6.866706425752e+01,4.344877096925e+01,3.930032098981e+01
shuffle_temporal_order,14,percentile_95,3.110979540700e+00,289,8.148148148148e-01,2.100000000000e+01,2.661180773250e+00,2.852226837429e-01,3.149862011110e-01,1.060873425500e-04,-2.399290712646e-15,1.953858751318e+01,3.092461816631e+00,6.621744239083e+01,4.690566287011e+01,4.135576102426e+01
shuffle_temporal_order,15,percentile_95,3.425266095582e+00,289,8.148148148148e-01,2.100000000000e+01,2.660919540230e+00,2.849169262721e-01,3.485626163018e-01,-3.017613251184e-05,-2.221585844402e-15,2.159698016806e+01,2.603822701754e+00,6.660644514704e+01,4.609677631839e+01,4.281576294834e+01
shuffle_temporal_order,16,percentile_95,3.475948884222e+00,289,8.333333333333e-01,1.900000000000e+01,2.702871410737e+00,2.941704165225e-01,3.482634891835e-01,1.104262454455e-03,-2.334027944027e-15,2.102696731218e+01,2.780168203331e+00,6.759646760800e+01,4.629655904676e+01,4.304684379864e+01
shuffle_temporal_order,17,percentile_95,3.615569896223e+00,289,8.055555555556e-01,2.200000000000e+01,2.675487837477e+00,2.785335179416e-01,2.991839911644e-01,-1.546511314934e-04,-1.008646370680e-15,2.445718378985e+01,2.935088325376e+00,7.967685057430e+01,4.861676971949e+01,4.322172371662e+01
shuffle_temporal_order,18,percentile_95,3.699991695229e+00,289,7.870370370370e-01,2.400000000000e+01,2.629691876751e+00,2.696780893043e-01,3.120485182505e-01,-1.000276883824e-04,-4.781221581251e-15,2.540084964897e+01,2.427477234591e+00,7.551647306634e+01,4.764447456152e+01,4.360854750638e+01
shuffle_temporal_order,19,percentile_95,3.778871883273e+00,289,7.777777777778e-01,2.500000000000e+01,2.598680436030e+00,2.659715010961e-01,2.700712941520e-01,-5.763766560451e-05,-2.519592932342e-15,2.755969775039e+01,2.375756844615e+00,7.458342146715e+01,4.820341949246e+01,4.379823066170e+01
shuffle_temporal_order,20,percentile_95,3.871600828080e+00,289,8.055555555556e-01,2.200000000000e+01,2.631114675221e+00,2.810978423907e-01,3.055836029869e-01,1.177555249705e-04,-2.173624081726e-15,2.826314994435e+01,2.104539873811e+00,7.634646935005e+01,4.847847221174e+01,4.426405306412e+01
shuffle_temporal_order,21,percentile_95,3.883162828415e+00,289,7.962962962963e-01,2.300000000000e+01,2.588782489740e+00,2.776508595823e-01,3.145469853313e-01,1.351482715128e-03,-2.090824589564e-15,2.856375380316e+01,2.278174830281e+00,7.993737714796e+01,4.835494405701e+01,4.431563168175e+01
shuffle_temporal_order,22,percentile_95,3.939029965501e+00,289,8.148148148148e-01,2.100000000000e+01,2.665621734587e+00,2.846111688012e-01,2.937697589415e-01,-1.411442790003e-04,-1.624783178968e-15,2.940194748022e+01,2.202029780824e+00,8.266679881936e+01,4.799833773069e+01,4.422503792565e+01
shuffle_temporal_order,23,percentile_95,3.995496494523e+00,289,7.962962962963e-01,2.300000000000e+01,2.632558139535e+00,2.752134533287e-01,2.940544051720e-01,1.223610734814e-04,-3.141555083398e-15,2.973653516639e+01,2.407485180681e+00,8.181413510673e+01,4.799063701959e+01,4.454760213928e+01
shuffle_temporal_order,24,percentile_95,4.080894631905e+00,289,7.870370370370e-01,2.400000000000e+01,2.604761904762e+00,2.710049613476e-01,2.732757830407e-01,5.279687587569e-04,-2.544370147841e-15,2.615357561803e+01,2.945483216066e+00,8.714910485156e+01,4.919957960265e+01,4.439333332573e+01
shuffle_temporal_order,25,percentile_95,4.115112098993e+00,289,8.240740740741e-01,2.000000000000e+01,2.681818181818e+00,2.895494404062e-01,2.667003703997e-01,6.205005497294e-04,-1.469848504641e-15,2.615054758175e+01,2.916576533819e+00,8.617932456594e+01,4.812163514447e+01,4.434165782195e+01
shuffle_temporal_order,26,percentile_95,4.299387015613e+00,289,7.962962962963e-01,2.300000000000e+01,2.585499316005e+00,2.780287296643e-01,2.489277892096e-01,2.335884252774e-05,-2.771470644582e-15,2.954466922370e+01,3.238220429730e+00,8.706186037487e+01,4.752349833478e+01,4.401132377719e+01
shuffle_temporal_order,27,percentile_95,4.516170583365e+00,289,7.962962962963e-01,2.300000000000e+01,2.619972640219e+00,2.760701511480e-01,2.174359117442e-01,4.968227549512e-05,-4.666241344577e-16,3.101979232985e+01,2.878167106490e+00,8.809162115232e+01,4.870790035889e+01,4.472525864801e+01
shuffle_temporal_order,28,percentile_95,4.743967453345e+00,289,8.055555555556e-01,2.200000000000e+01,2.569633787757e+00,2.858515057113e-01,2.093098809186e-01,1.020931676250e-04,-1.293062282897e-15,3.245420489081e+01,3.305195995207e+00,8.902388462420e+01,4.751967231964e+01,4.496537008136e+01
shuffle_temporal_order,29,percentile_95,4.878542214321e+00,289,8.055555555556e-01,2.200000000000e+01,2.561079925154e+00,2.863909080420e-01,2.159292593711e-01,2.427465983135e-05,-1.586557637995e-15,3.063118472071e+01,3.107062161659e+00,8.575227065112e+01,4.794914063940e+01,4.565948157492e+01
shuffle_temporal_order,30,percentile_95,5.092997701267e+00,289,8.333333333333e-01,1.900000000000e+01,2.558302122347e+00,3.051142263759e-01,2.189767295159e-01,-4.930382674523e-05,-2.680480917147e-15,3.055771449057e+01,3.575893051447e+00,9.032913466724e+01,4.680796947047e+01,4.569509820626e+01
shuffle_temporal_order,31,percentile_95,5.185928235192e+00,289,8.240740740741e-01,2.000000000000e+01,2.561797752809e+00,2.989558093920e-01,2.378112068880e-01,1.023425307651e-04,-1.571711255915e-15,3.289940226886e+01,3.619615362671e+00,9.150739787805e+01,4.613253766333e+01,4.568701097698e+01
shuffle_temporal_order,32,percentile_95,5.245369433768e+00,289,8.333333333333e-01,1.900000000000e+01,2.571285892634e+00,3.043036806277e-01,2.412991118056e-01,-5.773073996557e-05,-1.343085189569e-15,3.268419972759e+01,3.711708715734e+00,9.358569398216e+01,4.698184300648e+01,4.592287809172e+01
shuffle_temporal_order,33,percentile_95,5.301143711584e+00,289,8.240740740741e-01,2.000000000000e+01,2.551327885598e+00,2.998471212646e-01,2.459631754194e-01,2.000766710862e-05,-6.851599001728e-16,3.466613016182e+01,3.999971484867e+00,9.820700815646e+01,4.777446435667e+01,4.603235122373e+01
shuffle_temporal_order,34,percentile_95,5.247171687040e+00,289,8.333333333333e-01,1.900000000000e+01,2.591760299625e+00,3.024777893158e-01,2.512722189391e-01,3.801761236305e-04,-1.079137038405e-15,3.486996956343e+01,4.209854513210e+00,1.013339233191e+02,4.851300525583e+01,4.622982101314e+01
shuffle_temporal_order,35,percentile_95,5.448505592913e+00,289,8.240740740741e-01,2.000000000000e+01,2.578396322778e+00,2.972885658244e-01,2.395459009400e-01,3.623204118719e-04,-8.584615689607e-16,3.466238645201e+01,4.342011625580e+00,1.058322546411e+02,4.741147749480e+01,4.609774243126e+01
shuffle_temporal_order,36,percentile_95,5.543128870928e+00,289,8.240740740741e-01,2.000000000000e+01,2.564096016343e+00,2.982000692281e-01,2.298749228878e-01,-2.056457739150e-04,-1.319576279350e-15,3.551433210586e+01,4.358515464967e+00,1.076667689439e+02,4.834855490352e+01,4.627723362628e+01
shuffle_temporal_order,37,percentile_95,5.691121999856e+00,289,8.148148148148e-01,2.100000000000e+01,2.554858934169e+00,2.931464174455e-01,1.991051784791e-01,4.935659683705e-04,-1.137936146643e-15,3.524379298700e+01,4.916095657296e+00,1.104831728473e+02,4.747464334979e+01,4.658205726264e+01
shuffle_temporal_order,5,percentile_97,2.494290682031e+00,174,6.203703703704e-01,4.200000000000e+01,2.764812302126e+00,1.617139725395e-01,2.702645323507e-01,-2.316455783284e-05,-2.280545988993e-15,9.478699866114e+00,2.010595731280e+00,4.259941019219e+01,2.948633852439e+01,2.875463989217e+01
shuffle_temporal_order,6,percentile_97,2.725095625466e+00,174,6.111111111111e-01,4.300000000000e+01,2.662004662005e+00,1.610072689512e-01,2.732245054762e-01,4.454016093674e-04,-1.241328734456e-15,1.045236238659e+01,1.846402855008e+00,5.787843880185e+01,3.058108828181e+01,2.931023480470e+01
shuffle_temporal_order,7,percentile_97,2.775597410903e+00,174,6.203703703704e-01,4.200000000000e+01,2.701492537313e+00,1.639869620399e-01,2.695047985205e-01,-8.281367255966e-05,-1.309821696442e-15,1.078559591990e+01,1.937637745626e+00,5.770852223100e+01,3.412556764543e+01,3.196250544700e+01
shuffle_temporal_order,8,percentile_97,3.117565783266e+00,174,6.018518518519e-01,4.400000000000e+01,2.755769230769e+00,1.527229721934e-01,2.636353453239e-01,1.820282259881e-03,-1.882021396964e-15,1.388659706310e+01,3.062387266709e+00,5.919279284434e+01,3.264886336179e+01,3.461467541028e+01
shuffle_temporal_order,9,percentile_97,3.398143223684e+00,174,5.925925925926e-01,4.500000000000e+01,2.656250000000e+00,1.519701165340e-01,2.713532948247e-01,-2.901238073925e-04,-1.513305858326e-15,1.281978514244e+01,3.301365997036e+00,5.915847142713e+01,3.387649635085e+01,3.476823543620e+01
shuffle_temporal_order,10,percentile_97,3.519007855021e+00,174,6.666666666667e-01,3.700000000000e+01,2.858372456964e+00,1.793094496365e-01,2.630375237810e-01,2.346704269018e-04,-2.243888194888e-15,1.561989618111e+01,3.252747523412e+00,5.868096976474e+01,3.552199041905e+01,3.710631897751e+01
shuffle_temporal_order,11,percentile_97,3.755954848398e+00,174,6.481481481481e-01,3.900000000000e+01,2.880745341615e+00,1.700934579439e-01,2.694644090477e-01,3.705160874034e-04,-1.314290811654e-15,1.514256144848e+01,2.179209564295e+00,5.542115029133e+01,3.585319852017e+01,3.779010269553e+01
shuffle_temporal_order,12,percentile_97,4.025245405889e+00,174,6.296296296296e-01,4.100000000000e+01,2.731782265145e+00,1.668830044998e-01,2.280133484666e-01,4.530294459018e-04,-2.957504000561e-15,1.612581591545e+01,3.288522788012e+00,6.917105622743e+01,3.302806968898e+01,3.853469145432e+01
shuffle_temporal_order,13,percentile_97,4.144846258720e+00,174,6.296296296296e-01,4.100000000000e+01,2.701931518876e+00,1.678954655590e-01,2.397706533233e-01,-5.927958821467e-05,-2.484767255102e-15,1.717284633405e+01,3.203263157759e+00,6.866706425752e+01,3.427203635444e+01,3.930032098981e+01
shuffle_temporal_order,14,percentile_97,4.280571790135e+00,174,6.203703703704e-01,4.200000000000e+01,2.719583898688e+00,1.628043152186e-01,2.263755676664e-01,4.439096432879e-03,-3.596491474373e-15,1.953858751318e+01,3.095102872436e+00,6.621744239083e+01,3.666410522385e+01,4.135576102426e+01
shuffle_temporal_order,15,percentile_97,4.612053350197e+00,174,6.388888888889e-01,4.000000000000e+01,2.923273657289e+00,1.642090688820e-01,2.368504861152e-01,-2.960879730110e-05,-1.462780675448e-15,2.159698016806e+01,3.131353615407e+00,6.660644514704e+01,3.825910904472e+01,4.281576294834e+01
shuffle_temporal_order,16,percentile_97,4.693655078800e+00,174,6.574074074074e-01,3.800000000000e+01,2.865593561368e+00,1.747865466713e-01,2.323467518320e-01,7.530257023416e-05,-1.649649681874e-15,2.102696731218e+01,3.250422634960e+00,6.759646760800e+01,3.882818760186e+01,4.304684379864e+01
shuffle_temporal_order,17,percentile_97,5.126341841045e+00,174,6.481481481481e-01,3.900000000000e+01,2.860041407867e+00,1.705319026191e-01,2.326110025687e-01,5.323031859642e-04,-1.262957941763e-15,2.445718378985e+01,3.333281109375e+00,7.967685057430e+01,3.993463997677e+01,4.322172371662e+01
shuffle_temporal_order,18,percentile_97,5.187538372505e+00,174,6.296296296296e-01,4.100000000000e+01,2.794556628622e+00,1.642465674397e-01,2.314873576951e-01,8.544041777810e-05,-1.413232990099e-15,2.540084964897e+01,2.750381267981e+00,7.551647306634e+01,3.806395706288e+01,4.360854750638e+01
shuffle_temporal_order,19,percentile_97,5.128833693672e+00,174,6.574074074074e-01,3.800000000000e+01,2.855130784708e+00,1.749538479289e-01,2.260037555931e-01,1.175577349107e-04,-1.882161952990e-15,2.755969775039e+01,2.571276383588e+00,7.458342146715e+01,3.845491566906e+01,4.379823066170e+01
shuffle_temporal_order,20,percentile_97,5.361648282268e+00,174,6.481481481481e-01,3.900000000000e+01,2.847204968944e+00,1.709847698165e-01,2.377095024317e-01,1.549771221930e-03,-2.355973829839e-15,2.826314994435e+01,2.549709525348e+00,7.634646935005e+01,3.905451358322e+01,4.426405306412e+01
shuffle_temporal_order,21,percentile_97,5.465250374748e+00,174,6.481481481481e-01,3.900000000000e+01,2.882815734990e+00,1.698107765086e-01,2.385737473298e-01,-2.212090846099e-05,-1.378671866995e-15,2.856375380316e+01,2.581780334261e+00,7.993737714796e+01,3.950305864714e+01,4.431563168175e+01
shuffle_temporal_order,22,percentile_97,5.559146297826e+00,174,6.388888888889e-01,4.000000000000e+01,2.869138959932e+00,1.654551748010e-01,2.248321637211e-01,-2.722069067121e-04,-2.046279800231e-15,2.940194748022e+01,2.441088252025e+00,8.266679881936e+01,4.091008625501e+01,4.422503792565e+01
shuffle_temporal_order,23,percentile_97,5.582641164003e+00,174,6.388888888889e-01,4.000000000000e+01,2.863597612958e+00,1.656888196608e-01,2.168794833828e-01,1.018849406597e-03,-1.553959657010e-15,2.973653516639e+01,2.527061204319e+00,8.181413510673e+01,4.029579642173e+01,4.454760213928e+01
shuffle_temporal_order,24,percentile_97,5.642377357192e+00,174,6.388888888889e-01,4.000000000000e+01,2.837595907928e+00,1.677137417792e-01,2.366154819722e-01,-2.253394913769e-04,-2.079255989590e-15,2.615357561803e+01,3.136368106330e+00,8.714910485156e+01,3.978597504699e+01,4.439333332573e+01
shuffle_temporal_order,25,percentile_97,5.677259589068e+00,174,6.203703703704e-01,4.100000000000e+01,2.745364088648e+00,1.618755047883e-01,2.422957584858e-01,3.787845850621e-04,-2.116996764421e-15,2.615054758175e+01,2.753516176722e+00,8.617932456594e+01,3.949694335036e+01,4.434165782195e+01
shuffle_temporal_order,26,percentile_97,6.225419255922e+00,174,6.388888888889e-01,4.000000000000e+01,2.760869565217e+00,1.693809853467e-01,1.933476400143e-01,4.976966278824e-04,-1.825988328547e-15,2.954466922370e+01,3.254533300545e+00,8.706186037487e+01,3.886704974855e+01,4.401132377719e+01
shuffle_temporal_order,27,percentile_97,6.337042970811e+00,174,6.481481481481e-01,3.900000000000e+01,2.782194616977e+00,1.728135456329e-01,1.727760140200e-01,1.754509005324e-05,-1.474831245561e-15,3.101979232985e+01,3.183734780652e+00,8.809162115232e+01,3.860174642224e+01,4.472525864801e+01
shuffle_temporal_order,28,percentile_97,6.540982576221e+00,174,6.574074074074e-01,3.800000000000e+01,2.804426559356e+00,1.769816545517e-01,1.765967134520e-01,4.364261576030e-04,-1.763024925024e-15,3.245420489081e+01,3.195246117493e+00,8.902388462420e+01,3.781430505133e+01,4.496537008136e+01
shuffle_temporal_order,29,percentile_97,6.570152592099e+00,174,6.388888888889e-01,4.000000000000e+01,2.767689684569e+00,1.700765629893e-01,1.869617688654e-01,2.158257108436e-03,-1.724718320920e-15,3.063118472071e+01,3.187905449598e+00,8.575227065112e+01,3.730595127665e+01,4.565948157492e+01
shuffle_temporal_order,30,percentile_97,6.942309832921e+00,174,6.574074074074e-01,3.800000000000e+01,2.775050301811e+00,1.789315795546e-01,1.367754986112e-01,6.738410328458e-04,-1.943575022055e-15,3.055771449057e+01,2.723270295462e+00,9.032913466724e+01,3.702075059415e+01,4.569509820626e+01
shuffle_temporal_order,31,percentile_97,6.990201275442e+00,174,6.574074074074e-01,3.800000000000e+01,2.805231388330e+00,1.783245974056e-01,1.363601486186e-01,2.628400597545e-04,-1.389986457144e-15,3.289940226886e+01,2.687470660633e+00,9.150739787805e+01,3.638547681854e+01,4.568701097698e+01
shuffle_temporal_order,32,percentile_97,6.997468273092e+00,174,6.574074074074e-01,3.800000000000e+01,2.802414486922e+00,1.782104534441e-01,1.499741670032e-01,2.468749914503e-04,-2.409508480439e-15,3.268419972759e+01,2.678458248943e+00,9.358569398216e+01,3.646045628932e+01,4.592287809172e+01
