A_symbol,B_symbol,y_exists,kernel_cosine,kernel_dot,kernel_rbf,kernel_laplacian,kernel_poly2
Nb,Se,1,-1.421435669127e-01,-1.593747047956e+00,3.741765693040e-01,3.710281199924e-01,9.157069014640e-01
Nb,Si,1,-2.109444192735e-01,-2.524746818164e+00,3.500089675468e-01,3.589415290288e-01,8.681834053701e-01
Nb,Sn,0,1.832943134470e-01,1.797262002517e+00,4.620868209641e-01,4.153487635744e-01,1.099508793931e+00
Nb,Sr,0,1.578289416475e-01,1.775307344445e+00,4.485765132207e-01,4.084590473051e-01,1.098264762349e+00
Nb,Te,1,8.258249793461e-02,8.750405329556e-01,4.330175611974e-01,4.005709125987e-01,1.047858798665e+00
Nb,Ti,0,2.066278088485e-01,3.694830655234e+00,4.151543239568e-01,3.915641287692e-01,1.209692653074e+00
Nb,V,0,2.391078013451e-01,4.207560627987e+00,4.308824680745e-01,3.994918380189e-01,1.240367460124e+00
Nb,Y,0,7.853912114900e-03,6.485374535461e-01,7.945519925453e-04,6.913781513166e-02,1.035363310731e+00
Nb,Zr,0,6.195985697275e-01,9.725240168798e+00,6.161134846110e-01,4.986085401718e-01,1.594775799001e+00
Nd,Ne,0,-5.767010657214e-01,-1.865786951673e+01,2.764612627936e-02,1.504276776230e-01,2.457514614064e-01
Nd,O,1,-2.598047458412e-01,-4.603373295275e+00,2.831583261107e-01,3.252126351179e-01,7.666482263297e-01
Nd,P,1,-2.267098877757e-01,-1.585005411073e+00,5.875432277701e-01,4.822705924579e-01,9.161591247142e-01
Nd,Pb,1,1.542679493097e-01,1.054370322704e+00,6.807876875126e-01,5.378989831805e-01,1.057805040656e+00
Nd,Pm,0,7.297844880931e-01,8.118120029242e+00,8.458677888956e-01,6.642239380041e-01,1.486957454327e+00
Nd,Po,1,2.442594458733e-01,2.159203221032e+00,6.757121256024e-01,5.346785440302e-01,1.120119208843e+00
Nd,Pr,0,9.104922730158e-01,1.041021630524e+01,9.432450230197e-01,7.852749874526e-01,1.641876267429e+00
Nd,Rb,0,5.138874377536e-01,4.187398001529e+00,7.731799322885e-01,6.021842817771e-01,1.239153947506e+00
Nd,S,1,-1.817372176632e-01,-1.757067942914e+00,5.291614243995e-01,4.503250945112e-01,9.072784952377e-01
Nd,Sb,1,1.417723563891e-01,9.955937494658e-01,6.748621454585e-01,5.341417837677e-01,1.054539915540e+00
Nd,Sc,0,6.466844171052e-01,5.502721935277e+00,8.195573479165e-01,6.401300210993e-01,1.319562726010e+00
Nd,Se,1,-7.502668567788e-02,-5.570670823704e-01,6.128673882382e-01,4.967248568095e-01,9.701149449517e-01
Nd,Si,1,4.406129779991e-01,3.492260475286e+00,7.503850253926e-01,5.851533293384e-01,1.197679443680e+00
Nd,Sm,0,9.109659046297e-01,1.007462244027e+01,9.431166089217e-01,7.850539933586e-01,1.618714446964e+00
Nd,Sn,1,3.399740359290e-01,2.207535531268e+00,7.316584259816e-01,5.718007585486e-01,1.122885933116e+00
Nd,Sr,0,6.876811214293e-01,5.122400815987e+00,8.324617419761e-01,6.516713455423e-01,1.296053068300e+00
Nd,Tc,0,7.710935594193e-01,6.862979334469e+00,8.693357194132e-01,6.878390913515e-01,1.405376885388e+00
Nd,Te,1,-3.241137347948e-02,-2.274244437497e-01,6.317979297199e-01,5.078178805983e-01,9.877445675969e-01
Nd,Ti,0,5.767882896482e-01,6.830016499952e+00,7.616627329071e-01,5.934649142881e-01,1.403265410070e+00
Nd,V,0,6.039693876525e-01,7.038030002872e+00,7.776042591339e-01,6.056002332184e-01,1.416616571610e+00
Nd,Y,0,-7.504323258623e-03,-4.103553584541e-01,1.162031451703e-03,7.430807575326e-02,9.779416325746e-01
Nd,Zr,0,7.387621027657e-01,7.678812937126e+00,8.542274689645e-01,6.723774159531e-01,1.458141947020e+00
Ne,O,0,6.640153484796e-01,3.011490536040e+01,2.775944328340e-01,3.223636147142e-01,3.290292565037e+00
Ne,P,0,5.643610965909e-01,1.009930821990e+01,1.658403549335e-01,2.617353362891e-01,1.620412589330e+00
Ne,Pb,0,-2.702544714958e-01,-4.727860196316e+00,7.475295595213e-02,1.997966104712e-01,7.607677191443e-01
Ne,Po,0,-4.220383950025e-01,-9.549230694599e+00,5.385903019206e-02,1.810094545731e-01,5.504344305759e-01
Ni,O,0,-9.657033204044e-02,-1.044059256415e+00,4.253145828083e-01,3.966812620336e-01,9.443606097562e-01
Ni,P,0,2.006654447144e-02,8.560225170931e-02,7.968611744454e-01,6.209382353008e-01,1.004632501367e+00
Ni,Pb,0,6.238588876829e-01,2.601693566022e+00,9.171922717989e-01,7.452737614511e-01,1.145576430458e+00
Ni,Po,0,8.256074742123e-01,4.453157723010e+00,9.478461645152e-01,7.933927142727e-01,1.255196702125e+00
Ni,S,0,1.047241164084e-01,6.177940121467e-01,7.455274772260e-01,5.816379613790e-01,1.033673065260e+00
Ni,Sb,0,6.659145120805e-01,2.853391692632e+00,9.245965595982e-01,7.557867262923e-01,1.160184681816e+00
Ni,Se,0,4.951507471753e-01,2.243269660839e+00,8.835480470420e-01,7.033744436603e-01,1.124933684203e+00
Ni,Te,0,5.706351083029e-01,2.443152090789e+00,9.044731676484e-01,7.284299924463e-01,1.136422386309e+00
No,O,1,-3.107565420038e-01,-1.142598225411e+01,6.329416931620e-02,1.898894238932e-01,4.777431582665e-01
No,P,1,-3.950605854364e-01,-5.731497949531e+00,1.517738797061e-01,2.533241477216e-01,7.141849674801e-01
No,Pb,1,-3.727434494884e-01,-5.286541405338e+00,1.561903093544e-01,2.559942013727e-01,7.346555559060e-01
No,Po,1,-3.361165451690e-01,-6.165612038789e+00,1.392615487339e-01,2.455963244458e-01,6.944919510172e-01
No,Rb,0,-1.178809818657e-01,-1.993260845903e+00,1.789307419501e-01,2.693412617042e-01,8.951583536910e-01
No,S,1,-4.319975348723e-01,-8.667026015017e+00,1.177258924949e-01,2.316176031575e-01,5.863823336988e-01
No,Sb,1,-4.719808928738e-01,-6.877952500375e+00,1.425208116200e-01,2.476339973287e-01,6.627741019501e-01
No,Sc,0,-4.847706337290e-01,-8.559839587421e+00,1.238662808169e-01,2.357030390899e-01,5.908274100024e-01
No,Se,1,-3.950702001357e-01,-6.087096097846e+00,1.469077416359e-01,2.503486086220e-01,6.980333291920e-01
No,Si,1,-5.687147165807e-01,-9.353797455380e+00,1.211199795986e-01,2.338865727945e-01,5.582998649658e-01
No,Sn,1,-5.040990485315e-01,-6.792380092144e+00,1.453883644257e-01,2.494119702315e-01,6.665451428031e-01
No,Sr,0,-4.659536928510e-01,-7.202335786581e+00,1.382083011474e-01,2.449338834423e-01,6.485761815746e-01
No,Te,1,-3.770030514842e-01,-5.489448593563e+00,1.536554199740e-01,2.544651193039e-01,7.252847698595e-01
No,Ti,0,-3.861798256544e-01,-9.489406514822e+00,1.018956820785e-01,2.206391848609e-01,5.528361971561e-01
No,Y,0,-3.920410199557e-02,-4.448609007111e+00,3.019367963701e-04,5.801929794621e-02,7.739905446106e-01
No,Zr,0,-3.777132855139e-01,-8.146965759876e+00,1.173694564841e-01,2.313777281387e-01,6.081063439458e-01
Np,O,1,-4.056768923483e-01,-9.594118597643e+00,1.655473498016e-01,2.615627882903e-01,5.486357453909e-01
Np,P,1,-2.644791224242e-01,-2.468012644995e+00,4.289072847370e-01,3.984942429186e-01,8.710432072215e-01
Np,Pb,1,-1.457603931041e-01,-1.329697021219e+00,4.582445809102e-01,4.133851854394e-01,9.294160077415e-01
Np,Po,1,-3.952791843926e-02,-4.663820152933e-01,4.489289719989e-01,4.086382819652e-01,9.749490453269e-01
Np,Rb,0,-1.974392437961e-01,-2.147362760073e+00,4.203607901118e-01,3.941845647280e-01,8.872946110869e-01
Np,S,1,-4.421809796743e-01,-5.706113895425e+00,3.272919762902e-01,3.475536861861e-01,7.153450018452e-01
Np,Sb,1,-2.344541146097e-01,-2.197577300810e+00,4.348171834601e-01,4.014810343788e-01,8.847396827853e-01
Np,Sc,0,-3.980258166676e-01,-4.520558685870e+00,3.650325386989e-01,3.664559792550e-01,7.705727597356e-01
Np,Se,1,-2.921807714609e-01,-2.895603307540e+00,4.135433273443e-01,3.907540028069e-01,8.496054592817e-01
Np,Si,1,-5.204483968854e-01,-5.505828975665e+00,3.532670557448e-01,3.605717899967e-01,7.245309046823e-01
Np,Sn,1,-3.130149998188e-01,-2.712831372891e+00,4.293914911665e-01,3.987387407094e-01,8.587362545389e-01
Np,Sr,0,-3.679967840374e-01,-3.658694751467e+00,3.965311201340e-01,3.822159197885e-01,8.120106907786e-01
Np,Te,1,-1.813901740277e-01,-1.698827026026e+00,4.467751335857e-01,4.075433960536e-01,9.102796299039e-01
Np,Ti,0,-3.272694030999e-01,-5.172570526255e+00,3.048245717086e-01,3.362290108802e-01,7.399454104501e-01
Np,Y,0,-1.019208603395e-01,-7.438876597759e+00,6.085177068975e-04,6.580113095843e-02,6.383199538368e-01
Np,Zr,0,-1.075063665029e-01,-1.491486617740e+00,3.984279671543e-01,3.831665833594e-01,9.210040340527e-01
O,Os,1,-2.943386664140e-01,-3.594893267047e+00,3.577444574389e-01,3.628114645320e-01,8.151213702264e-01
O,P,0,6.638129640622e-01,6.505760991292e+00,6.543208918301e-01,5.213812882455e-01,1.382579429826e+00
O,Pa,1,-4.272535093478e-01,-1.010125383116e+01,1.611318942548e-01,2.589494247600e-01,5.285190251685e-01
O,Pb,0,-1.475105228035e-02,-1.413294133439e-01,4.589436419390e-01,4.137421836065e-01,9.923751624658e-01
O,Pd,0,-6.505644440092e-01,-1.742747308472e+01,9.124786091536e-02,2.128191742095e-01,2.798274724978e-01
O,Pm,1,-4.889488046673e-01,-7.624586855646e+00,2.597488714061e-01,3.131568032044e-01,6.303249798404e-01
O,Po,0,-1.966492900271e-01,-2.436837794348e+00,3.790400341966e-01,3.734603742148e-01,8.726166410915e-01
O,Pr,1,-4.842528959856e-01,-7.761538260671e+00,2.540112159475e-01,3.101711724297e-01,6.244613914406e-01
O,Pt,0,-1.959555535077e-02,-1.937244525465e-01,4.546968578418e-01,4.115751433828e-01,9.895558215304e-01
O,Pu,1,-4.189349755405e-01,-9.908298913216e+00,1.627470224943e-01,2.599082630695e-01,5.361287565929e-01
O,Ra,1,-4.977099610944e-01,-5.913628934730e+00,3.183593152942e-01,3.430606797322e-01,7.058893104512e-01
O,Rb,1,-4.054624508743e-01,-4.631471207019e+00,3.452005334237e-01,3.565344956071e-01,7.653189599869e-01
O,Re,1,-2.492944202156e-01,-2.800035252692e+00,3.829201943240e-01,3.754013713389e-01,8.543736951915e-01
O,Rf,1,-3.384340824085e-01,-1.243159771038e+01,6.011629167814e-02,1.869815781017e-01,4.409104390538e-01
O,Rh,0,-4.298806159888e-01,-5.980261576469e+00,2.996488523990e-01,3.336073754763e-01,7.028664513253e-01
O,Rn,0,1.412489143595e-01,2.149597600869e+00,4.461402642086e-01,4.072208453923e-01,1.119569753331e+00
O,Ru,0,-3.399072311005e-01,-4.376815387444e+00,3.367871927352e-01,3.523190544119e-01,7.774084545398e-01
O,S,0,8.339725368079e-01,1.130286438396e+01,7.708895962686e-01,6.004307643924e-01,1.704285396417e+00
O,Sb,0,1.356563667021e-01,1.335435361132e+00,4.943222351349e-01,4.319759788182e-01,1.073488388844e+00
O,Sc,1,1.679061748571e-02,2.002829254932e-01,4.425066065985e-01,4.053762707372e-01,1.010855405213e+00
O,Se,0,4.735919188875e-01,4.929332398656e+00,5.928966252198e-01,4.852920998039e-01,1.284199353833e+00
O,Sg,1,-2.549624623574e-01,-9.450311756567e+00,6.876583334224e-02,1.947246486178e-01,5.544085626810e-01
O,Si,0,6.411415165045e-01,7.123531204025e+00,6.566693968635e-01,5.228204285128e-01,1.422122721631e+00
O,Sm,1,-3.618271859825e-01,-5.609445571333e+00,2.905314455582e-01,3.289745406450e-01,7.197712982755e-01
O,Sn,0,1.416027291016e-01,1.288919108394e+00,5.006805017378e-01,4.352923520696e-01,1.070884825777e+00
O,Sr,1,-6.829958923584e-02,-7.131758605478e-01,4.367059269674e-01,4.024368284262e-01,9.618214800055e-01
O,Ta,1,-3.766134117032e-01,-4.963958741363e+00,3.234659902801e-01,3.456305933085e-01,7.496770924215e-01
O,Tb,1,-3.337604775263e-01,-5.549982099597e+00,2.802196835084e-01,3.237090400380e-01,7.225008224512e-01
O,Tc,1,-3.572496242236e-01,-4.457275550950e+00,3.390450719282e-01,3.534509053182e-01,7.735784620649e-01
O,Te,0,2.145093705175e-01,2.109978652504e+00,5.155452453000e-01,4.431000946239e-01,1.117304916143e+00
O,Th,1,-7.914130407330e-02,-3.271650841415e+00,6.669093337302e-02,1.929151417487e-01,8.309726347432e-01
O,Ti,1,-8.844394714019e-02,-1.468133409674e+00,3.497660668806e-01,3.588199675165e-01,9.222158826828e-01
O,Tl,0,-2.776923037661e-01,-3.126713325061e+00,3.759620332646e-01,3.719209795480e-01,8.381296933255e-01
O,Tm,1,-1.043795580958e-01,-1.875171458013e+00,3.250280905925e-01,3.464159939639e-01,9.012078744368e-01
O,U,1,-4.006743732359e-01,-9.492586543027e+00,1.660997788444e-01,2.618880199075e-01,5.527083967077e-01
