symA,symB,S_cos,S_wcos,S_dot,same_group,period_distance
Li,Hf,-1.619258378307e-01,5.080519096404e-02,-1.068583633294e+01,0,4.000000000000e+00
Li,Ta,-3.417047147550e-01,-6.681374439017e-02,-9.637516363166e+00,0,4.000000000000e+00
Li,W,-1.296270832807e-01,3.850672392898e-02,-8.567229944294e+00,0,4.000000000000e+00
Li,Re,-3.180958587494e-01,-5.145187677095e-02,-7.645233112563e+00,0,4.000000000000e+00
Li,Os,-2.936454559996e-01,-6.751155836095e-02,-7.674387842639e+00,0,4.000000000000e+00
Li,Ir,-2.598321995986e-01,-5.293533569316e-02,-6.451824169845e+00,0,4.000000000000e+00
Li,Pt,-1.640259364234e-01,1.104339197960e-01,-3.469933628383e+00,0,4.000000000000e+00
Li,Au,-1.004986381775e-01,9.678041175260e-02,-2.308274945492e+00,0,4.000000000000e+00
Li,Hg,2.579301132567e-01,4.128727510087e-01,7.367682298724e+00,0,4.000000000000e+00
Li,Tl,-2.572998159663e-01,1.405134256290e-01,-6.199340240171e+00,0,4.000000000000e+00
Li,Pb,-1.834611160842e-01,3.450225980059e-01,-3.761277370741e+00,0,4.000000000000e+00
Li,Bi,-2.497806006059e-02,1.188820151269e-01,-2.598277415741e+00,0,4.000000000000e+00
Li,Po,-1.917049851963e-01,4.866826686749e-02,-5.083343078570e+00,0,4.000000000000e+00
Li,At,-1.103072320584e-01,-2.816888031361e-01,-1.045770208086e+01,0,4.000000000000e+00
Li,Rn,3.551838789343e-02,1.576378748443e-01,1.156663608844e+00,0,4.000000000000e+00
Li,Fr,-1.285540121951e-01,-4.305442309241e-02,-1.458972527706e+01,1,5.000000000000e+00
Li,Ra,-3.807692260968e-01,1.941121828673e-01,-9.681025290055e+00,0,5.000000000000e+00
Li,Ac,-3.652516002265e-01,5.117655482909e-02,-1.235067064552e+01,0,5.000000000000e+00
Li,Th,-1.405901332054e-01,-5.546281958063e-03,-1.243656272576e+01,0,5.000000000000e+00
Li,Pa,-2.430519399200e-01,-2.951926296306e-01,-1.229618853727e+01,0,5.000000000000e+00
Li,U,-2.241391900833e-01,-2.716584507008e-01,-1.136298865906e+01,0,5.000000000000e+00
Li,Np,-2.324758106648e-01,-3.085848887523e-01,-1.176479485626e+01,0,5.000000000000e+00
Li,Pu,-2.358613131775e-01,-2.956778101746e-01,-1.193688385585e+01,0,5.000000000000e+00
Li,Am,-2.529869951477e-01,-3.663578710593e-01,-1.335602914845e+01,0,5.000000000000e+00
Li,Cm,-2.308824649389e-01,-2.814637527396e-01,-1.174059066116e+01,0,5.000000000000e+00
Li,Bk,-2.257118097862e-01,-2.786544988664e-01,-1.142941826728e+01,0,5.000000000000e+00
Li,Cf,-2.393767500201e-01,-3.494310655236e-01,-1.242282208150e+01,0,5.000000000000e+00
Li,Es,-2.444614585804e-01,-3.915787849976e-01,-1.355257951652e+01,0,5.000000000000e+00
Li,Fm,-1.868824065665e-01,-2.627628950606e-01,-1.469789394412e+01,0,5.000000000000e+00
Li,Md,-1.847323109664e-01,-2.623237197265e-01,-1.453241287617e+01,0,5.000000000000e+00
Li,No,-1.836731132593e-01,-2.621055349418e-01,-1.445109075136e+01,0,5.000000000000e+00
Li,Lr,-2.234887374922e-01,-2.694345500885e-01,-1.762809085441e+01,0,5.000000000000e+00
Li,Rf,-1.984798174996e-01,-2.650443689631e-01,-1.560094777206e+01,0,5.000000000000e+00
Li,Db,-1.788619742134e-01,-2.610993514930e-01,-1.408324997746e+01,0,5.000000000000e+00
Li,Sg,-1.537179672109e-01,-2.554454676675e-01,-1.219203777236e+01,0,5.000000000000e+00
Li,Bh,-1.568893647260e-01,-2.561946932472e-01,-1.242843929800e+01,0,5.000000000000e+00
Li,Hs,-1.600544548942e-01,-2.569321036855e-01,-1.266484082363e+01,0,5.000000000000e+00
Be,B,7.938052810233e-01,9.172248359071e-01,1.655556586940e+02,0,0.000000000000e+00
Be,C,1.891878475606e-02,2.437361964873e-01,4.719785762888e+00,0,0.000000000000e+00
Be,N,3.843386545077e-01,5.685937430288e-01,2.145108905779e+01,0,0.000000000000e+00
Be,O,3.570740518777e-01,5.141453456559e-01,2.519213613767e+01,0,0.000000000000e+00
Be,F,2.671164283855e-01,4.333725830480e-01,3.148870734955e+01,0,0.000000000000e+00
Be,Ne,4.156349050747e-01,5.159881070191e-01,5.354277784201e+01,0,0.000000000000e+00
Be,Na,6.692445246795e-01,7.400660615279e-01,1.086367390797e+02,0,1.000000000000e+00
Be,Mg,9.809857675290e-01,8.596138087510e-01,8.474483880457e+01,1,1.000000000000e+00
Be,Al,-6.263508767964e-02,2.563095245510e-01,-1.743498664531e+00,0,1.000000000000e+00
Be,Si,-5.627119592866e-02,2.299347784108e-01,-1.775877799192e+00,0,1.000000000000e+00
Be,P,1.069443248475e-01,5.126227803385e-01,2.977115056983e+00,0,1.000000000000e+00
Be,S,2.057105788128e-01,4.920784161594e-01,7.919155949553e+00,0,1.000000000000e+00
Be,Cl,3.000675734537e-01,5.469571457246e-01,1.448187351094e+01,0,1.000000000000e+00
Be,Ar,2.662321462022e-01,4.560812979507e-01,2.682832028920e+01,0,1.000000000000e+00
Be,K,1.112800317756e-01,3.433960928644e-01,2.347401580195e+01,0,2.000000000000e+00
Be,Ca,2.771931881022e-01,1.331944470926e-01,1.351386986271e+01,1,2.000000000000e+00
Be,Sc,-2.844536590287e-01,4.308646810649e-02,-9.637719560029e+00,0,2.000000000000e+00
Be,Ti,-2.692800540326e-01,-2.478717319864e-02,-1.269658992843e+01,0,2.000000000000e+00
Be,V,-2.942424690828e-01,-5.553733358673e-02,-1.365271838615e+01,0,2.000000000000e+00
Be,Cr,1.629528013879e-01,5.445332528511e-02,8.417960005642e+00,0,2.000000000000e+00
Be,Mn,-1.702657857648e-01,2.813263913368e-02,-7.669310018998e+00,0,2.000000000000e+00
Be,Fe,-8.682468347384e-02,2.722523780071e-02,-7.835516169911e+00,0,2.000000000000e+00
Be,Co,-3.994553462986e-01,-3.152691221376e-01,-3.030830081236e+01,0,2.000000000000e+00
Be,Ni,-3.193472192574e-01,1.126828188366e-03,-9.806862001407e+00,0,2.000000000000e+00
Be,Cu,-1.331706057779e-02,3.870814844577e-01,-3.566947526175e-01,0,2.000000000000e+00
Be,Zn,4.860335213268e-01,6.235048373382e-01,1.991677499459e+01,0,2.000000000000e+00
Be,Ga,2.322105747633e-01,3.169985641358e-01,5.867348073336e+00,0,2.000000000000e+00
Be,Ge,-1.309031155455e-01,1.721116735999e-01,-4.868153441518e+00,0,2.000000000000e+00
Be,As,-7.569072893811e-02,3.104762316538e-01,-1.944561471401e+00,0,2.000000000000e+00
Be,Se,-4.429778379819e-02,4.318071876966e-01,-1.309638164891e+00,0,2.000000000000e+00
Be,Br,9.797554865750e-02,4.285547764965e-01,4.661521520785e+00,0,2.000000000000e+00
Be,Kr,6.493045168153e-01,5.411761356872e-01,6.624293041213e+01,0,2.000000000000e+00
Be,Rb,-2.479802130825e-01,-2.939850141619e-02,-8.045830107086e+00,0,3.000000000000e+00
Be,Sr,-3.515551205819e-01,9.592827775706e-02,-1.042695436767e+01,1,3.000000000000e+00
Be,Y,-9.947273827892e-02,-9.397623594652e-02,-2.165859286174e+01,0,3.000000000000e+00
Be,Zr,-4.038646859370e-01,-1.955086026757e-01,-1.671486787539e+01,0,3.000000000000e+00
Be,Nb,-3.981229754470e-01,-3.135687256358e-01,-3.025744875715e+01,0,3.000000000000e+00
Be,Mo,-7.799471494046e-02,-7.553363765919e-02,-1.837596435298e+01,0,3.000000000000e+00
Be,Tc,-3.771656500744e-01,-1.398844448523e-01,-1.336642720079e+01,0,3.000000000000e+00
Be,Ru,-3.735551793545e-01,-1.359452521932e-01,-1.366274896953e+01,0,3.000000000000e+00
Be,Rh,-3.452772536540e-01,-1.009182726719e-01,-1.364349978406e+01,0,3.000000000000e+00
Be,Pd,-3.979954797669e-01,-3.146313769267e-01,-3.028361654519e+01,0,3.000000000000e+00
Be,Ag,-2.515794860529e-02,3.959729207703e-01,-6.804845671507e-01,0,3.000000000000e+00
Be,Cd,3.966412102394e-01,5.512473905054e-01,1.051950392885e+01,0,3.000000000000e+00
Be,In,-3.143479400589e-01,8.400738950416e-02,-1.020361015558e+01,0,3.000000000000e+00
Be,Sn,-2.333759798078e-01,2.538368864837e-01,-6.033866467113e+00,0,3.000000000000e+00
Be,Sb,-2.049617547057e-01,2.668025292678e-01,-5.731140071518e+00,0,3.000000000000e+00
Be,Te,-1.412309024614e-01,3.634046470213e-01,-3.945908669538e+00,0,3.000000000000e+00
Be,I,1.150828918296e-01,5.035886691563e-01,3.456416212127e+00,0,3.000000000000e+00
Be,Xe,4.241340929127e-01,5.229384230518e-01,2.736468870058e+01,0,3.000000000000e+00
Be,Cs,-3.497308211829e-01,-3.677669067899e-02,-1.167828917005e+01,0,4.000000000000e+00
Be,Ba,-3.480780752996e-01,-3.727530712292e-02,-1.595261130147e+01,1,4.000000000000e+00
Be,La,-4.311540615114e-01,-2.019375325642e-01,-1.677827056348e+01,0,4.000000000000e+00
Be,Ce,-3.492755120774e-01,-2.142725990755e-01,-2.092303100579e+01,0,4.000000000000e+00
Be,Pr,-4.722155379451e-01,-2.866017801989e-01,-2.149816298220e+01,0,4.000000000000e+00
Be,Nd,-4.069557182765e-01,-2.373114639165e-01,-2.048150052936e+01,0,4.000000000000e+00
Be,Pm,-4.515031359826e-01,-2.409939788308e-01,-1.999858186888e+01,0,4.000000000000e+00
Be,Sm,-4.331875184829e-01,-2.331132438211e-01,-1.907568667403e+01,0,4.000000000000e+00
Be,Eu,-3.120948920804e-01,-1.271346011034e-01,-1.491738988007e+01,0,4.000000000000e+00
Be,Gd,-3.841441194457e-01,-1.962800945248e-01,-1.705349036250e+01,0,4.000000000000e+00
Be,Tb,-4.188790916043e-01,-2.428645733820e-01,-1.978476331355e+01,0,4.000000000000e+00
Be,Dy,-3.417208672828e-01,-1.796429712283e-01,-1.737468523880e+01,0,4.000000000000e+00
Be,Ho,-4.601417926339e-01,-2.288413349579e-01,-1.894832949634e+01,0,4.000000000000e+00
Be,Er,-3.427598735734e-01,-1.752827206822e-01,-1.688183990162e+01,0,4.000000000000e+00
Be,Tm,-2.784129019863e-01,-1.361603842043e-01,-1.420693485557e+01,0,4.000000000000e+00
Be,Yb,-3.541955520025e-01,-1.693221407002e-02,-1.050960487240e+01,0,4.000000000000e+00
Be,Lu,-4.075339020772e-01,-9.801184864321e-02,-1.510547215513e+01,0,4.000000000000e+00
Be,Hf,-1.743483357724e-01,-4.736820556892e-02,-1.527263235167e+01,0,4.000000000000e+00
Be,Ta,-3.798115651012e-01,-1.538379478820e-01,-1.421955704611e+01,0,4.000000000000e+00
Be,W,-1.385347547605e-01,-2.586196327954e-02,-1.215366161621e+01,0,4.000000000000e+00
Be,Re,-3.601046363511e-01,-5.586003520524e-02,-1.148854833734e+01,0,4.000000000000e+00
Be,Os,-3.346582499193e-01,-8.638529813580e-02,-1.160982624913e+01,0,4.000000000000e+00
Be,Ir,-3.065559054427e-01,-4.949158202775e-02,-1.010422400968e+01,0,4.000000000000e+00
Be,Pt,-2.392691509276e-01,1.293850786319e-01,-6.718913908335e+00,0,4.000000000000e+00
Be,Au,-1.830466610641e-01,1.452258181830e-01,-5.580754242868e+00,0,4.000000000000e+00
Be,Hg,2.793671922509e-01,5.633157142358e-01,1.059273165477e+01,0,4.000000000000e+00
Be,Tl,-2.800391826406e-01,7.483773160048e-02,-8.956297771707e+00,0,4.000000000000e+00
Be,Pb,-2.647577614179e-01,2.697768983268e-01,-7.205162104405e+00,0,4.000000000000e+00
Be,Bi,-6.133405521684e-02,4.628078938298e-02,-8.469001672315e+00,0,4.000000000000e+00
Be,Po,-2.495552068940e-01,8.133052143325e-02,-8.783879644674e+00,0,4.000000000000e+00
Be,At,-1.012596860988e-01,-1.624938204366e-01,-1.274302635075e+01,0,4.000000000000e+00
Be,Rn,-1.550003449550e-03,3.673671417459e-01,-6.700237801164e-02,0,4.000000000000e+00
Be,Fr,-1.352342960432e-01,-1.180342454660e-01,-2.037286227187e+01,0,5.000000000000e+00
Be,Ra,-4.667200550286e-01,-2.855555439371e-02,-1.575141965268e+01,1,5.000000000000e+00
Be,Ac,-4.242023809765e-01,-1.556386391865e-01,-1.904036374959e+01,0,5.000000000000e+00
Be,Th,-1.389630739278e-01,-6.984817635750e-02,-1.631731360759e+01,0,5.000000000000e+00
Be,Pa,-2.698396032643e-01,-3.395188002251e-01,-1.812094479791e+01,0,5.000000000000e+00
Be,U,-2.548439121778e-01,-3.211864842621e-01,-1.714955140208e+01,0,5.000000000000e+00
Be,Np,-2.562615738777e-01,-3.367496688162e-01,-1.721447581804e+01,0,5.000000000000e+00
Be,Pu,-2.631540535388e-01,-3.358579481750e-01,-1.767860718992e+01,0,5.000000000000e+00
Be,Am,-2.634178857378e-01,-3.624306467564e-01,-1.845984911885e+01,0,5.000000000000e+00
Be,Cm,-2.607281376018e-01,-3.291418807554e-01,-1.759910670642e+01,0,5.000000000000e+00
Be,Bk,-2.554113153712e-01,-3.244595228755e-01,-1.716776274868e+01,0,5.000000000000e+00
Be,Cf,-2.549220525323e-01,-3.517890855548e-01,-1.756100762574e+01,0,5.000000000000e+00
Be,Es,-2.458271877054e-01,-3.617441378988e-01,-1.809027646871e+01,0,5.000000000000e+00
Be,Fm,-1.903638483673e-01,-3.035732818002e-01,-1.987352442828e+01,0,5.000000000000e+00
Be,Md,-1.882244028282e-01,-3.017357212354e-01,-1.965506654883e+01,0,5.000000000000e+00
Be,No,-1.871703803381e-01,-3.008301918682e-01,-1.954771010522e+01,0,5.000000000000e+00
Be,Lr,-2.267566763085e-01,-3.348308314875e-01,-2.374178930794e+01,0,5.000000000000e+00
Be,Rf,-2.019003778329e-01,-3.134749309022e-01,-2.106568028470e+01,0,5.000000000000e+00
Be,Db,-1.823821641865e-01,-2.967142358730e-01,-1.906210944747e+01,0,5.000000000000e+00
Be,Sg,-1.573431324317e-01,-2.750918417544e-01,-1.656544796806e+01,0,5.000000000000e+00
Be,Bh,-1.605026061026e-01,-2.778322304597e-01,-1.687753065299e+01,0,5.000000000000e+00
Be,Hs,-1.636554274435e-01,-2.805628123224e-01,-1.718961333792e+01,0,5.000000000000e+00
B,C,1.146926022294e-02,2.655615328465e-01,2.977846430949e+00,0,0.000000000000e+00
B,N,2.036676386839e-01,4.456964905715e-01,1.183028343439e+01,0,0.000000000000e+00
B,O,2.026213710567e-01,4.264812850053e-01,1.487749433572e+01,0,0.000000000000e+00
B,F,2.029047139877e-01,3.526997910233e-01,2.489339964642e+01,0,0.000000000000e+00
B,Ne,2.805040061975e-01,3.425812748826e-01,3.760674937085e+01,0,0.000000000000e+00
B,Na,5.428419450815e-01,6.539230668135e-01,9.170713653807e+01,0,1.000000000000e+00
B,Mg,7.795582647121e-01,8.469770553053e-01,7.008691959404e+01,0,1.000000000000e+00
B,Al,2.562494362446e-02,5.050033991831e-01,7.423431218947e-01,1,1.000000000000e+00
B,Si,-4.085456962274e-02,2.466464302761e-01,-1.341854458692e+00,0,1.000000000000e+00
B,P,1.246356855111e-02,5.340294205112e-01,3.610922137945e-01,0,1.000000000000e+00
B,S,1.199987812295e-01,5.560311407079e-01,4.807695412179e+00,0,1.000000000000e+00
B,Cl,1.906350304914e-01,5.442379704745e-01,9.575164257871e+00,0,1.000000000000e+00
B,Ar,1.253166009975e-01,2.589259128662e-01,1.314254392518e+01,0,1.000000000000e+00
B,K,8.597034275195e-02,4.202483714868e-01,1.887368275749e+01,0,2.000000000000e+00
B,Ca,3.474571381922e-01,5.816254054565e-02,1.762934830382e+01,0,2.000000000000e+00
B,Sc,-2.103860925053e-01,1.601429368538e-01,-7.418526099256e+00,0,2.000000000000e+00
B,Ti,-2.023194180594e-01,7.099053983752e-02,-9.927921064089e+00,0,2.000000000000e+00
B,V,-2.123226978964e-01,4.635132754358e-02,-1.025293114721e+01,0,2.000000000000e+00
B,Cr,3.192935247302e-01,8.569147221981e-02,1.716615300744e+01,0,2.000000000000e+00
B,Mn,-2.086099891882e-01,-7.444492849460e-02,-9.779166677434e+00,0,2.000000000000e+00
B,Fe,-9.368390629424e-02,8.979741045782e-03,-8.798876752379e+00,0,2.000000000000e+00
B,Co,-3.085762218415e-01,-2.807690987258e-01,-2.436652791467e+01,0,2.000000000000e+00
B,Ni,-2.354861702544e-01,5.912439108824e-02,-7.526103266557e+00,0,2.000000000000e+00
B,Cu,-6.347469770413e-02,4.915100069961e-01,-1.769403277452e+00,0,2.000000000000e+00
B,Zn,3.203813660963e-01,5.830513860729e-01,1.366337171944e+01,0,2.000000000000e+00
B,Ga,3.411833564478e-01,5.088024024595e-01,8.971923004746e+00,1,2.000000000000e+00
B,Ge,-1.570558880679e-01,1.640611047192e-01,-6.078638820553e+00,0,2.000000000000e+00
B,As,-7.027809698173e-02,3.659795358414e-01,-1.879043451171e+00,0,2.000000000000e+00
B,Se,-3.132234012719e-02,5.797650696720e-01,-9.637432863469e-01,0,2.000000000000e+00
B,Br,3.834451779025e-02,4.733587529840e-01,1.898677093834e+00,0,2.000000000000e+00
B,Kr,7.011521460142e-01,3.796639760247e-01,7.444597478369e+01,0,2.000000000000e+00
B,Rb,9.658613986885e-03,2.030019422714e-01,3.261418119132e-01,0,3.000000000000e+00
B,Sr,-3.218649625848e-01,1.986808755978e-01,-9.935176548193e+00,0,3.000000000000e+00
B,Y,-7.214026785944e-02,4.647443658110e-02,-1.634713901023e+01,0,3.000000000000e+00
B,Zr,-2.728784877268e-01,-9.037994536938e-02,-1.175368936365e+01,0,3.000000000000e+00
B,Nb,-3.078723534624e-01,-2.790653555424e-01,-2.435138112207e+01,0,3.000000000000e+00
B,Mo,-6.917101493452e-02,-8.667088295151e-02,-1.696082423799e+01,0,3.000000000000e+00
B,Tc,-2.601017065172e-01,-6.190164445237e-02,-9.593216527443e+00,0,3.000000000000e+00
B,Ru,-2.631978378087e-01,-6.372800976828e-02,-1.001851804788e+01,0,3.000000000000e+00
B,Rh,-2.252315965930e-01,1.418731409271e-02,-9.262430795549e+00,0,3.000000000000e+00
B,Pd,-3.074854721745e-01,-2.806769626844e-01,-2.434961177318e+01,0,3.000000000000e+00
B,Ag,-1.057498355494e-01,4.870392995626e-01,-2.976874982625e+00,0,3.000000000000e+00
B,Cd,2.282099025257e-01,6.013959468472e-01,6.298973077007e+00,0,3.000000000000e+00
B,In,-1.423629321446e-01,3.332426230496e-01,-4.809257200850e+00,1,3.000000000000e+00
B,Sn,-1.323818554076e-01,4.485688791432e-01,-3.562097849147e+00,0,3.000000000000e+00
B,Sb,-1.660281582581e-01,3.779343442075e-01,-4.831564524267e+00,0,3.000000000000e+00
B,Te,-9.791996421291e-02,5.502790290400e-01,-2.847255115318e+00,0,3.000000000000e+00
B,I,7.059431401483e-02,5.907494243932e-01,2.206596020098e+00,0,3.000000000000e+00
B,Xe,2.217883857256e-01,3.825203702530e-01,1.489237520403e+01,0,3.000000000000e+00
B,Cs,-1.473705276924e-01,1.749059592644e-01,-5.121460137380e+00,0,4.000000000000e+00
B,Ba,-2.907969078373e-01,6.702276455806e-02,-1.387020052178e+01,0,4.000000000000e+00
B,La,-2.999074049948e-01,-1.228044747264e-01,-1.214618081450e+01,0,4.000000000000e+00
B,Ce,-2.722791991836e-01,-2.632959686765e-01,-1.697496025921e+01,0,4.000000000000e+00
B,Pr,-3.309332061454e-01,-2.232790470874e-01,-1.567975475883e+01,0,4.000000000000e+00
B,Nd,-3.108245343152e-01,-2.565267996901e-01,-1.628050036730e+01,0,4.000000000000e+00
B,Pm,-3.104220781094e-01,-1.719090514162e-01,-1.430964540788e+01,0,4.000000000000e+00
B,Sm,-3.123138182302e-01,-2.014547418258e-01,-1.431308619105e+01,0,4.000000000000e+00
B,Eu,-2.822584672449e-01,-1.751105849176e-01,-1.404077240321e+01,0,4.000000000000e+00
B,Gd,-2.925936720241e-01,-2.034143318690e-01,-1.351829318327e+01,0,4.000000000000e+00
B,Tb,-3.045261580741e-01,-2.335442122365e-01,-1.496940782938e+01,0,4.000000000000e+00
B,Dy,-2.873592486572e-01,-2.233713717852e-01,-1.520577171710e+01,0,4.000000000000e+00
B,Ho,-3.211929661497e-01,-1.175625322741e-01,-1.376521867838e+01,0,4.000000000000e+00
B,Er,-2.884046068851e-01,-2.143363558140e-01,-1.478324715563e+01,0,4.000000000000e+00
B,Tm,-2.469153821614e-01,-1.946374068806e-01,-1.311284776017e+01,0,4.000000000000e+00
B,Yb,-3.058772584136e-01,-2.466148838734e-02,-9.445573139021e+00,0,4.000000000000e+00
B,Lu,-2.930894336326e-01,-6.174315226534e-04,-1.130598915478e+01,0,4.000000000000e+00
B,Hf,-1.529250691401e-01,2.703395133866e-02,-1.394159998499e+01,0,4.000000000000e+00
B,Ta,-2.623409562494e-01,-7.677388232886e-02,-1.022166918868e+01,0,4.000000000000e+00
B,W,-1.398751424750e-01,6.372800422468e-03,-1.277105523351e+01,0,4.000000000000e+00
B,Re,-2.881330827830e-01,-2.051393464513e-02,-9.566815748169e+00,0,4.000000000000e+00
B,Os,-2.337963224124e-01,-3.048130215696e-02,-8.441112746429e+00,0,4.000000000000e+00
B,Ir,-2.119855854678e-01,7.374822809548e-03,-7.271725077433e+00,0,4.000000000000e+00
B,Pt,-1.671533721813e-01,2.414066461497e-01,-4.885008812109e+00,0,4.000000000000e+00
B,Au,-1.339216343065e-01,2.390926995391e-01,-4.249322259826e+00,0,4.000000000000e+00
B,Hg,9.437379016763e-02,5.109545634967e-01,3.724104043058e+00,0,4.000000000000e+00
B,Tl,-1.169757748735e-01,2.635319099507e-01,-3.893529724385e+00,1,4.000000000000e+00
B,Pb,-1.666001290141e-01,4.903527680518e-01,-4.718546401578e+00,0,4.000000000000e+00
B,Bi,-4.192403371008e-02,1.189380996019e-01,-6.024644722089e+00,0,4.000000000000e+00
B,Po,-1.625906302834e-01,1.878155204039e-01,-5.955978157971e+00,0,4.000000000000e+00
B,At,-1.027470989511e-01,-2.748315956174e-01,-1.345685007566e+01,0,4.000000000000e+00
B,Rn,-1.429326832047e-01,2.337325483823e-01,-6.430236401203e+00,0,4.000000000000e+00
B,Fr,-1.040868583277e-01,-2.294321832655e-02,-1.631920304196e+01,0,5.000000000000e+00
B,Ra,-3.258443815054e-01,2.356034125102e-01,-1.144488194297e+01,0,5.000000000000e+00
B,Ac,-2.668725897462e-01,6.226175201404e-02,-1.246648303112e+01,0,5.000000000000e+00
B,Th,-1.189580851482e-01,-5.736963802201e-02,-1.453720965729e+01,0,5.000000000000e+00
B,Pa,-2.634388543466e-01,-3.722699548502e-01,-1.841165454789e+01,0,5.000000000000e+00
B,U,-2.523254254533e-01,-3.471244219321e-01,-1.767166036038e+01,0,5.000000000000e+00
B,Np,-2.590850519481e-01,-3.837389222430e-01,-1.811300519587e+01,0,5.000000000000e+00
B,Pu,-2.606992097060e-01,-3.736823730465e-01,-1.822701443947e+01,0,5.000000000000e+00
B,Am,-2.682400969441e-01,-4.407906912880e-01,-1.956340409862e+01,0,5.000000000000e+00
B,Cm,-2.568958553394e-01,-3.605706325300e-01,-1.804669425541e+01,0,5.000000000000e+00
B,Bk,-2.537954652333e-01,-3.544765676581e-01,-1.775396127050e+01,0,5.000000000000e+00
B,Cf,-2.626092867105e-01,-4.227450794696e-01,-1.882738250450e+01,0,5.000000000000e+00
B,Es,-2.577701809183e-01,-4.556567304802e-01,-1.974175730861e+01,0,5.000000000000e+00
B,Fm,-1.845808839682e-01,-3.118161303654e-01,-2.005464504632e+01,0,5.000000000000e+00
B,Md,-1.834332069261e-01,-3.107960945069e-01,-1.993491510408e+01,0,5.000000000000e+00
B,No,-1.828664564364e-01,-3.102921031684e-01,-1.987607638960e+01,0,5.000000000000e+00
B,Lr,-2.035011859063e-01,-3.285654365743e-01,-2.217472023784e+01,0,5.000000000000e+00
B,Rf,-1.907052086686e-01,-3.172485213482e-01,-2.070802844540e+01,0,5.000000000000e+00
B,Db,-1.802808899652e-01,-3.079903911713e-01,-1.960993383228e+01,0,5.000000000000e+00
B,Sg,-1.664828475205e-01,-2.956214686239e-01,-1.824159163525e+01,0,5.000000000000e+00
B,Bh,-1.682485275815e-01,-2.972136932329e-01,-1.841263440988e+01,0,5.000000000000e+00
B,Hs,-1.700035994499e-01,-2.987933384408e-01,-1.858367718451e+01,0,5.000000000000e+00
C,N,5.260677774302e-02,4.113445756944e-01,3.655222571654e+00,0,0.000000000000e+00
